id,district_id,name,postal_code,type
176887,1757,Akören,01722,neighborhood
248,1757,Akpınar,01720,neighborhood
249,1757,Başpınar,01720,neighborhood
176889,1757,Boztahta,01722,neighborhood
176891,1757,Büyüksofulu,01722,neighborhood
176893,1757,Ceritler,01722,neighborhood
176897,1757,Dailer,01722,neighborhood
176895,1757,Darılık,01722,neighborhood
176899,1757,Dölekli,01722,neighborhood
176907,1757,Ebrişim,01722,neighborhood
176901,1757,Eğner,01722,neighborhood
176903,1757,Gerdibi,01722,neighborhood
176935,1757,Gireğiyeniköy,01722,neighborhood
176905,1757,Gökçeköy,01722,neighborhood
176909,1757,Kabasakal,01722,neighborhood
176911,1757,Karahan,01722,neighborhood
176913,1757,Kıcak,01722,neighborhood
176915,1757,Kışlak,01722,neighborhood
176917,1757,Kızıldam,01722,neighborhood
176919,1757,Kökez,01722,neighborhood
176921,1757,Köprücük,01722,neighborhood
176923,1757,Küp,01722,neighborhood
176925,1757,Madenli,01722,neighborhood
250,1757,Mansurlu,01720,neighborhood
176927,1757,Mazılık,01722,neighborhood
176933,1757,Posyağbasan,01722,neighborhood
251,1757,Sinanpaşa,01720,neighborhood
176929,1757,Topallı,01722,neighborhood
176931,1757,Uzunkuyu,01722,neighborhood
176937,1757,Yetimli,01722,neighborhood
176939,1757,Yüksekören,01722,neighborhood
177041,1219,Adapınar,01922,neighborhood
255,1219,Adatepe,01922,neighborhood
177071,1219,Ağaçlı,01922,neighborhood
176963,1219,Ağaçpınar,01922,neighborhood
177073,1219,Akdam,01922,neighborhood
177043,1219,Altıgözbekirli,01922,neighborhood
176965,1219,Altıkara,01922,neighborhood
285,1219,Altıocak,01920,neighborhood
282,1219,Atatürk,01920,neighborhood
256,1219,Aydemiroğlu,01920,neighborhood
177025,1219,Aydınlar,01922,neighborhood
176967,1219,Azizli,01922,neighborhood
177075,1219,Başören,01922,neighborhood
257,1219,Belediye Evleri,01920,neighborhood
176959,1219,Birkent,01922,neighborhood
259,1219,Bota,01920,neighborhood
260,1219,Burhaniye,01920,neighborhood
177047,1219,Burhanlı,01922,neighborhood
176969,1219,Büyükburhaniye,01922,neighborhood
258,1219,Büyükkırım,01920,neighborhood
176941,1219,Büyükmangıt,01922,neighborhood
176971,1219,Çakaldere,01922,neighborhood
177077,1219,Camuzağılı,01922,neighborhood
177051,1219,Çataklı,01922,neighborhood
177079,1219,Çatalhüyük,01922,neighborhood
176973,1219,Çevretepe,01922,neighborhood
177049,1219,Ceyhanbekirli,01922,neighborhood
176975,1219,Çiçekli,01922,neighborhood
176977,1219,Çiftlikler,01922,neighborhood
261,1219,Civantayak,01920,neighborhood
176979,1219,Çokçapınar,01922,neighborhood
262,1219,Cumhuriyet,01920,neighborhood
177045,1219,Dağıstan,01922,neighborhood
176981,1219,Değirmendere,01922,neighborhood
177053,1219,Değirmenli,01922,neighborhood
177055,1219,Dikilitaş,01922,neighborhood
176983,1219,Dokuztekne,01922,neighborhood
176943,1219,Doruk,01922,neighborhood
176985,1219,Durhasandede,01922,neighborhood
176987,1219,Dutlupınar,01922,neighborhood
177057,1219,Ekinyazı,01922,neighborhood
177059,1219,Elmagölü,01922,neighborhood
263,1219,Emek,01920,neighborhood
176989,1219,Erenler,01922,neighborhood
264,1219,Esentepe,01920,neighborhood
265,1219,Fatih Sultan Mehmet,01920,neighborhood
266,1219,Gazi Osman Paşa,01920,neighborhood
177083,1219,Gümürdülü,01922,neighborhood
176991,1219,Gündoğan,01922,neighborhood
177061,1219,Günlüce,01922,neighborhood
176945,1219,Hamdilli,01922,neighborhood
176995,1219,Hamidiye,01922,neighborhood
176999,1219,Hamitbeybucağı,01922,neighborhood
176997,1219,Hamitbey,01922,neighborhood
268,1219,Hürriyet,01920,neighborhood
177001,1219,İmran,01922,neighborhood
177087,1219,İnceyer,01922,neighborhood
269,1219,İnönü,01920,neighborhood
177063,1219,Irmaklı,01922,neighborhood
177005,1219,İsalı,01922,neighborhood
177085,1219,Isırganlı,01922,neighborhood
270,1219,İstiklal,01920,neighborhood
177065,1219,Karakayalı,01922,neighborhood
272,1219,Kelemeti,01920,neighborhood
177007,1219,Kılıçkaya,01922,neighborhood
177089,1219,Kıvrıklı,01922,neighborhood
177009,1219,Kızıldere,01922,neighborhood
274,1219,Konakoğlu,01920,neighborhood
177011,1219,Köprülü,01922,neighborhood
177013,1219,Körkuyu,01922,neighborhood
275,1219,Koruklu,01920,neighborhood
176957,1219,Kösreli,01922,neighborhood
177017,1219,Küçükburhaniye,01922,neighborhood
273,1219,Küçükkırım,01920,neighborhood
177019,1219,Küçükmangıt,01922,neighborhood
176947,1219,Kurtkulağı,01922,neighborhood
176949,1219,Kurtpınar,01922,neighborhood
177015,1219,Kuzucak,01922,neighborhood
176951,1219,Mercimek,01922,neighborhood
177003,1219,Mercin,01922,neighborhood
276,1219,Mithat Paşa,01920,neighborhood
277,1219,Modernevler,01920,neighborhood
278,1219,Muradiye,01920,neighborhood
176953,1219,Mustafabeyli,01924,neighborhood
279,1219,Namık Kemal,01920,neighborhood
177021,1219,Narlık,01922,neighborhood
177037,1219,Nazımbey Yeniköy,01922,neighborhood
177023,1219,Sağırlar,01922,neighborhood
176961,1219,Sağkaya,01922,neighborhood
281,1219,Şahin Özbilen,01920,neighborhood
177091,1219,Sarıbahçe,01922,neighborhood
176955,1219,Sarımazı,01922,neighborhood
280,1219,Sarısakal,01920,neighborhood
267,1219,Şehit Hacı İbrahim,01920,neighborhood
177027,1219,Selimiye,01922,neighborhood
177029,1219,Sirkeli,01922,neighborhood
177031,1219,Soğukpınar,01922,neighborhood
177093,1219,Soysallı,01922,neighborhood
177067,1219,Tatarlı,01922,neighborhood
177095,1219,Tatlıkuyu,01922,neighborhood
177033,1219,Toktamış,01922,neighborhood
177081,1219,Tumlu,01922,neighborhood
177097,1219,Üçdutyeşilova,01922,neighborhood
283,1219,Ulus,01920,neighborhood
176993,1219,Veysiye,01922,neighborhood
177069,1219,Yalak,01922,neighborhood
284,1219,Yarsuat,01920,neighborhood
177035,1219,Yellibel,01922,neighborhood
177099,1219,Yeşilbahçe,01922,neighborhood
177101,1219,Yeşildam,01922,neighborhood
177039,1219,Yılankale,01922,neighborhood
271,1219,Zübeyde Hanım,01920,neighborhood
8,2033,Belediye Evleri,01360,neighborhood
11,2033,Beyazevler,01170,neighborhood
177831,2033,Bozcalar,01170,neighborhood
177843,2033,Dörtler,01170,neighborhood
102,2033,Esentepe,01170,neighborhood
177833,2033,Fadıl,01170,neighborhood
347,2033,Gökkuyu,01170,neighborhood
26,2033,Güzelyalı,01170,neighborhood
30,2033,Huzurevleri,01360,neighborhood
177827,2033,Kabasakal,01170,neighborhood
177829,2033,Karahan,01170,neighborhood
83,2033,Karslılar,01170,neighborhood
177835,2033,Kaşoba,01170,neighborhood
345,2033,Kocatepe,01170,neighborhood
177837,2033,Küçükçınar,01170,neighborhood
88,2033,Kurttepe,01170,neighborhood
39,2033,Mahfesığmaz,01170,neighborhood
177845,2033,Memişli,01170,neighborhood
177847,2033,Örcün,01170,neighborhood
177839,2033,Pirili,01170,neighborhood
344,2033,Salbaş Esentepe,01780,neighborhood
95,2033,Şambayadı,01170,neighborhood
177841,2033,Söğütlü,01170,neighborhood
58,2033,Toros,01170,neighborhood
346,2033,Yeni,01170,neighborhood
69,2033,Yurt,01170,neighborhood
70,2033,Yüzüncüyıl,01360,neighborhood
177103,1329,Akkaya,01662,neighborhood
177105,1329,Akoluk,01662,neighborhood
177107,1329,Bağdatlı,01662,neighborhood
177109,1329,Bahçecik,01662,neighborhood
319,1329,Belenköy,01660,neighborhood
177111,1329,Çandırlar,01662,neighborhood
177165,1329,Çondu,01662,neighborhood
177115,1329,Değirmenciuşağı,01662,neighborhood
177179,1329,Gaffaruşağı,01662,neighborhood
177117,1329,Gedikli,01662,neighborhood
177119,1329,Göbelli,01662,neighborhood
320,1329,Gökçeli,01660,neighborhood
177121,1329,Gürümze,01662,neighborhood
177123,1329,Güzpınarı,01662,neighborhood
177125,1329,Hıdıruşağı,01662,neighborhood
177127,1329,İncirci,01662,neighborhood
327,1329,İslam,01660,neighborhood
177167,1329,Kaleyüzü,01662,neighborhood
326,1329,Karacaoğlan,01660,neighborhood
321,1329,Karacauşağı,01660,neighborhood
177129,1329,Kaşaltı,01662,neighborhood
177131,1329,Kayadibi,01662,neighborhood
322,1329,Kazancı,01660,neighborhood
325,1329,Keklikçi,01660,neighborhood
177133,1329,Kırıkuşağı,01662,neighborhood
177135,1329,Kısacıklı,01662,neighborhood
177137,1329,Kızılyer,01662,neighborhood
177139,1329,Koçyazı,01662,neighborhood
177141,1329,Konakkuran,01662,neighborhood
177161,1329,Kovukçınar,01662,neighborhood
177163,1329,Mansurlu,01662,neighborhood
177169,1329,Musalar,01662,neighborhood
177143,1329,Olucak,01662,neighborhood
177171,1329,Ormancık,01662,neighborhood
177173,1329,Ortaköy,01662,neighborhood
177175,1329,Oruçlu,01662,neighborhood
177145,1329,Paşalı,01662,neighborhood
177177,1329,Şahmuratlı,01662,neighborhood
324,1329,Sülemişli,01660,neighborhood
177147,1329,Süphandere,01662,neighborhood
177149,1329,Tenkerli,01662,neighborhood
177151,1329,Tokmanaklı,01662,neighborhood
177153,1329,Tortulu,01662,neighborhood
177155,1329,Uğurlubağ,01662,neighborhood
177157,1329,Yaylapınar,01662,neighborhood
177159,1329,Yerebakan,01662,neighborhood
323,1329,Yeşil Düşmüş,01660,neighborhood
177113,1329,Yeşilvadi,01662,neighborhood
328,1806,Adalet,01700,neighborhood
177181,1806,Ağzıkaraca,01702,neighborhood
177183,1806,Alaybeyi,01702,neighborhood
177193,1806,Aliler,01702,neighborhood
177185,1806,Ayvalı,01702,neighborhood
177187,1806,Camili,01702,neighborhood
177189,1806,Çörten,01702,neighborhood
329,1806,Cumhuriyet,01700,neighborhood
177191,1806,Danacılı,01702,neighborhood
108436,1806,Fatih,01700,neighborhood
177195,1806,Hacıhasanlı,01702,neighborhood
330,1806,Hürriyet,01700,neighborhood
177197,1806,Koyunevi,01702,neighborhood
177199,1806,Malıhıdırlı,01702,neighborhood
331,1806,Menteş,01700,neighborhood
177201,1806,Otluk,01702,neighborhood
177217,1806,Pekmezci,01702,neighborhood
177203,1806,Sayca,01702,neighborhood
333,1806,Saygeçit,01702,neighborhood
177205,1806,Sevinçli,01702,neighborhood
177207,1806,Sokutaş,01702,neighborhood
332,1806,Tuna,01700,neighborhood
177213,1806,Üçtepe,01702,neighborhood
177209,1806,Ufacıkören,01702,neighborhood
177211,1806,Uluçınar,01702,neighborhood
177215,1806,Yazıtepe,01702,neighborhood
108437,1806,Yenievler,01702,neighborhood
177219,1437,Akçalı,01770,neighborhood
338,1437,Aktaş,01770,neighborhood
177221,1437,Altınova,01770,neighborhood
177223,1437,Aşağıbelemedik,01770,neighborhood
177225,1437,Aşağıyörükler,01770,neighborhood
177227,1437,Ayakkıf,01770,neighborhood
177229,1437,Barakdağı,01770,neighborhood
341,1437,Başkıf,01770,neighborhood
177291,1437,Bekirli,01770,neighborhood
177231,1437,Beydemir,01770,neighborhood
177233,1437,Bolacalı,01770,neighborhood
177237,1437,Bucak,01770,neighborhood
177239,1437,Çakallı,01770,neighborhood
348,1437,Çatalan,01770,neighborhood
337,1437,Çeceli,01770,neighborhood
177241,1437,Çevlik,01770,neighborhood
177243,1437,Çocuklar,01770,neighborhood
177245,1437,Çorlu,01770,neighborhood
177247,1437,Çukur,01770,neighborhood
177249,1437,Demirçit,01770,neighborhood
177293,1437,Döşekevi,01770,neighborhood
177251,1437,Durak,01770,neighborhood
177295,1437,Eğlence,01770,neighborhood
177253,1437,Emelcik,01770,neighborhood
177255,1437,Etekli,01770,neighborhood
177311,1437,Fettahlı,01770,neighborhood
177289,1437,Filikli,01770,neighborhood
177257,1437,Gildirli,01770,neighborhood
177259,1437,Gökhasanlı,01770,neighborhood
177261,1437,Gülüşlü,01770,neighborhood
340,1437,Güvenç,01770,neighborhood
177273,1437,Hacıkırı,01770,neighborhood
177263,1437,Hacılı,01770,neighborhood
177297,1437,Hacımusalı,01770,neighborhood
177265,1437,Kaledağı,01770,neighborhood
342,1437,Kapıkaya,01770,neighborhood
177267,1437,Karahasanlı,01770,neighborhood
177269,1437,Karakılıç,01770,neighborhood
177271,1437,Karakuyu,01770,neighborhood
335,1437,Karapınar,01770,neighborhood
177299,1437,Kırıklı,01770,neighborhood
334,1437,Kocaveliler,01770,neighborhood
177301,1437,Körüklü,01770,neighborhood
177303,1437,Kuşcusofulu,01770,neighborhood
177275,1437,Kuyucu,01770,neighborhood
177277,1437,Kuzgun,01770,neighborhood
177279,1437,Maraşlı,01770,neighborhood
177235,1437,Merkezboztahta,01770,neighborhood
177281,1437,Murtçukuru,01770,neighborhood
177283,1437,Nergizlik,01770,neighborhood
177305,1437,Nuhlu,01770,neighborhood
177307,1437,Ömerli,01770,neighborhood
177309,1437,Sadıkali,01770,neighborhood
349,1437,Sarımehmetli,01770,neighborhood
339,1437,Saypınar,01770,neighborhood
336,1437,Selampınar,01770,neighborhood
177313,1437,Tatık,01770,neighborhood
177285,1437,Topaktaş,01770,neighborhood
177315,1437,Topkaralı,01770,neighborhood
177317,1437,Torunsolaklı,01770,neighborhood
177319,1437,Tümenli,01770,neighborhood
177287,1437,Yazıbaşı,01770,neighborhood
177325,1443,Adalı,01900,neighborhood
177371,1443,Ataköy,01900,neighborhood
177321,1443,Bahçe,01900,neighborhood
177327,1443,Bebeli,01900,neighborhood
177331,1443,Çağşırlı,01900,neighborhood
177329,1443,Çakırören,01900,neighborhood
177373,1443,Çavuşlu,01900,neighborhood
177333,1443,Çimeli,01900,neighborhood
177335,1443,Çukurkamış,01900,neighborhood
177375,1443,Damlapınar,01900,neighborhood
177337,1443,Develiören,01900,neighborhood
177339,1443,Dolaplı,01900,neighborhood
177341,1443,Gölkaya,01900,neighborhood
177343,1443,Hacıhasan,01900,neighborhood
177377,1443,Hasırağacı,01900,neighborhood
177345,1443,Helvacı,01900,neighborhood
177379,1443,İnneplihüyüğü,01900,neighborhood
177347,1443,İsahacılı,01900,neighborhood
177381,1443,Kapı,01900,neighborhood
177383,1443,Karagöçer,01900,neighborhood
177349,1443,Karataş,01900,neighborhood
350,1443,Karşıyaka,01900,neighborhood
351,1443,Kemaliye,01900,neighborhood
177351,1443,Kesik,01900,neighborhood
177357,1443,Kiremitli,01900,neighborhood
177353,1443,Kırhasan,01900,neighborhood
177355,1443,Kızıltahta,01900,neighborhood
177385,1443,Meletmez,01900,neighborhood
352,1443,Orta,01900,neighborhood
177359,1443,Oymaklı,01900,neighborhood
177387,1443,Sarımsak,01900,neighborhood
177361,1443,Sirkenli,01900,neighborhood
177389,1443,Tabaklar,01900,neighborhood
177391,1443,Tabur,01900,neighborhood
177363,1443,Terliksiz,01900,neighborhood
177365,1443,Topraklı,01900,neighborhood
177393,1443,Tuzkuyusu,01900,neighborhood
177323,1443,Tuzla,01900,neighborhood
177395,1443,Yassıveren,01900,neighborhood
177367,1443,Yemişli,01900,neighborhood
353,1443,Yeni,01900,neighborhood
177397,1443,Yenimurat,01900,neighborhood
177369,1443,Yüzbaşı,01900,neighborhood
177401,1486,Acarmantaş,01502,neighborhood
99077,1486,Ağlıboğaz,01500,neighborhood
177403,1486,Akarca,01502,neighborhood
177405,1486,Akçalıuşağı,01502,neighborhood
177407,1486,Akdam,01502,neighborhood
177409,1486,Akkaya,01502,neighborhood
177411,1486,Alapınar,01502,neighborhood
177413,1486,Andıl,01502,neighborhood
177415,1486,Arslanlı,01502,neighborhood
357,1486,Arslanpaşa,01500,neighborhood
177559,1486,Aydın,01502,neighborhood
177417,1486,Ayşehoca,01502,neighborhood
99078,1486,Bağlar,01500,neighborhood
177419,1486,Bağözü,01502,neighborhood
177561,1486,Bağtepe,01502,neighborhood
177421,1486,Boztahta,01502,neighborhood
177423,1486,Bucak,01502,neighborhood
177425,1486,Bulduklu,01502,neighborhood
177427,1486,Çamdere,01502,neighborhood
177429,1486,Çamlarca,01502,neighborhood
99082,1486,Çanaklı,01500,neighborhood
177431,1486,Çandık,01502,neighborhood
177433,1486,Çelenuşağı,01502,neighborhood
177435,1486,Çobanpınarı,01502,neighborhood
177437,1486,Çokak,01502,neighborhood
177439,1486,Çukurören,01502,neighborhood
177441,1486,Çulluuşağı,01502,neighborhood
358,1486,Cumhuriyet,01500,neighborhood
177443,1486,Çürüklü,01502,neighborhood
177563,1486,Damyeri,01502,neighborhood
177447,1486,Dikilitaş,01502,neighborhood
177449,1486,Dilekkaya,01502,neighborhood
177565,1486,Doğanalanı,01502,neighborhood
177451,1486,Duraluşağı,01502,neighborhood
177453,1486,Durmuşlu,01502,neighborhood
177455,1486,Düzağaç,01502,neighborhood
177567,1486,Enizçakırı,01502,neighborhood
177457,1486,Ergenuşağı,01502,neighborhood
177459,1486,Eskikabasakal,01502,neighborhood
177461,1486,Eskimantaş,01502,neighborhood
177463,1486,Faydalı,01502,neighborhood
177465,1486,Ferhatlı,01502,neighborhood
177399,1486,Gazi,01555,neighborhood
177467,1486,Gedikli,01502,neighborhood
177469,1486,Gökçeyol,01502,neighborhood
177471,1486,Gökgöz,01502,neighborhood
177553,1486,Görbeyaz,01502,neighborhood
177473,1486,Güneri,01502,neighborhood
177573,1486,Hacıbeyli,01555,neighborhood
177475,1486,Hacımirzalı,01502,neighborhood
359,1486,Hacıuşağı,01500,neighborhood
177477,1486,Hamam,01502,neighborhood
177485,1486,İdemköy,01502,neighborhood
177479,1486,Ilıca,01502,neighborhood
177481,1486,Işıkkaya,01502,neighborhood
177483,1486,Işıklı,01502,neighborhood
177487,1486,Kabaktepe,01502,neighborhood
177555,1486,Kahveli,01502,neighborhood
177489,1486,Kalkumaç,01502,neighborhood
177491,1486,Kapıkaya,01502,neighborhood
177493,1486,Karabucak,01502,neighborhood
99081,1486,Karacaoğlan,01500,neighborhood
177495,1486,Karacaören,01502,neighborhood
177497,1486,Karahamzalı,01502,neighborhood
177499,1486,Karanebili,01502,neighborhood
177501,1486,Kemerköy,01502,neighborhood
177503,1486,Kıbrıslar,01502,neighborhood
177505,1486,Kızıllar,01502,neighborhood
177507,1486,Kızlarsekisi,01502,neighborhood
177509,1486,Köseli,01502,neighborhood
177511,1486,Kuytucak,01502,neighborhood
177513,1486,Kuyubeli,01502,neighborhood
177515,1486,Kuyuluk,01502,neighborhood
360,1486,Mahmutlu,01500,neighborhood
177517,1486,Mahyalar,01502,neighborhood
177519,1486,Marankeçili,01502,neighborhood
177521,1486,Minnetli,01502,neighborhood
177445,1486,Orçan,01502,neighborhood
177525,1486,Örendere,01502,neighborhood
177523,1486,Oruçlu,01502,neighborhood
177527,1486,Özbaşı,01502,neighborhood
177529,1486,Pekmezci,01502,neighborhood
177531,1486,Postkabasakal,01502,neighborhood
177533,1486,Salmanlı,01502,neighborhood
177535,1486,Şerifli,01502,neighborhood
361,1486,Şevkiye,01500,neighborhood
362,1486,Taş,01500,neighborhood
99079,1486,Tavşantepe,01500,neighborhood
177557,1486,Tepecikören,01502,neighborhood
177537,1486,Tufanlı,01502,neighborhood
363,1486,Tufanpaşa,01500,neighborhood
177539,1486,Turgutlu,01502,neighborhood
99080,1486,Türkeli,01500,neighborhood
177541,1486,Turunçlu,01502,neighborhood
99083,1486,Varsaklar,01500,neighborhood
177543,1486,Velicanlı,01502,neighborhood
177545,1486,Yanalerik,01502,neighborhood
366,1486,Yarımoğlu,01500,neighborhood
177547,1486,Yassıçalı,01502,neighborhood
177549,1486,Yeniköy,01502,neighborhood
177551,1486,Yukarıkeçili,01502,neighborhood
177569,1486,Yüksekören,01502,neighborhood
177571,1486,Zerdali,01502,neighborhood
177575,1580,Akçatekir,01490,neighborhood
177577,1580,Alpu,01472,neighborhood
177593,1580,Aşçıbekirli,01472,neighborhood
177579,1580,Belemedik,01472,neighborhood
177595,1580,Çamlıbel,01472,neighborhood
375,1580,Cumhuriyet,01470,neighborhood
177597,1580,Dağdibi,01472,neighborhood
177581,1580,Eskikonacık,01472,neighborhood
177583,1580,Fındıklı,01472,neighborhood
177585,1580,Gökbez,01472,neighborhood
177599,1580,Hamidiye,01472,neighborhood
376,1580,İstiklal,01470,neighborhood
177591,1580,Kamışlı,01472,neighborhood
177601,1580,Karakışlakçı,01472,neighborhood
377,1580,Kurtuluş,01470,neighborhood
177587,1580,Ömerli,01472,neighborhood
177603,1580,Yağlıtaş,01472,neighborhood
177605,1580,Yazıcak,01472,neighborhood
177589,1580,Yenikonacık,01472,neighborhood
177607,1580,Yukarıbelemedik,01472,neighborhood
378,1580,Zafer,01470,neighborhood
177609,1588,Aksaağaç,01740,neighborhood
177611,1588,Avcıpınarı,01740,neighborhood
177613,1588,Ayvacık,01740,neighborhood
177615,1588,Beypınarı,01740,neighborhood
177621,1588,Çatak,01740,neighborhood
177623,1588,Çeralan,01740,neighborhood
177625,1588,Çorak,01740,neighborhood
177619,1588,Cumhurlu,01740,neighborhood
177627,1588,Değirmenciuşağı,01740,neighborhood
177629,1588,Eyüplü,01740,neighborhood
385,1588,Fatih,01740,neighborhood
177631,1588,Gökmenler,01740,neighborhood
177633,1588,Gürleşen,01740,neighborhood
177635,1588,Halilbeyli,01740,neighborhood
177637,1588,Himmetli,01740,neighborhood
386,1588,İslam,01740,neighborhood
177639,1588,Kandilli,01740,neighborhood
177641,1588,Kapaklıkuyu,01740,neighborhood
177643,1588,Karakuyu,01740,neighborhood
177645,1588,Kızılağaç,01740,neighborhood
177647,1588,Mahmutlu,01740,neighborhood
177649,1588,Naltaş,01740,neighborhood
177617,1588,Narlıdere,01740,neighborhood
177657,1588,Topallar,01740,neighborhood
177651,1588,Tülü,01740,neighborhood
177653,1588,Yardibi,01740,neighborhood
177655,1588,Yeniköy,01740,neighborhood
387,1588,Yeşilbağlar,01740,neighborhood
246,2032,Acıdere,01790,neighborhood
177755,2032,Aflak,01790,neighborhood
177757,2032,Akkuyu,01790,neighborhood
177809,2032,Avcılar,01790,neighborhood
177811,2032,Aydınyurdu,01790,neighborhood
161,2032,Ayvalı,01790,neighborhood
140290,2032,Balcalı,01250,neighborhood
160,2032,Bayram Hacılı,01790,neighborhood
174,2032,Beyceli,01460,neighborhood
100308,2032,Boynuyoğun,01790,neighborhood
177759,2032,Boztepe,01790,neighborhood
163,2032,Buruk Cumhuriyet,01460,neighborhood
235,2032,Büyük Baklalı,01790,neighborhood
177815,2032,Çamlıca,01790,neighborhood
99317,2032,Çarkıpare,01790,neighborhood
177761,2032,Çaylı,01790,neighborhood
177771,2032,Cerenli,01790,neighborhood
177763,2032,Çiçekli,01790,neighborhood
177813,2032,Cihadiye,01790,neighborhood
146,2032,Çınarlı,01790,neighborhood
177765,2032,Çirişgediği,01790,neighborhood
242,2032,Dağcı,01790,neighborhood
177767,2032,Dutluca,01790,neighborhood
177769,2032,Eğeciuşağı,01790,neighborhood
921353,2032,Elif Su Uludağ,01250,neighborhood
184804,2032,Ertuğrulgazi,01790,neighborhood
168,2032,Esentepe,01250,neighborhood
177817,2032,Gökbuket,01790,neighborhood
239,2032,Göztepe,01790,neighborhood
175,2032,Gültepe,01250,neighborhood
177773,2032,Hakkıbeyli,01790,neighborhood
177819,2032,Hasanbeyli,01790,neighborhood
177775,2032,Hocallı,01790,neighborhood
165,2032,Hürriyet,01340,neighborhood
162,2032,İstiklal,01460,neighborhood
177777,2032,Karaömerli,01790,neighborhood
177805,2032,Karayusuflu,01790,neighborhood
177779,2032,Kargakekeç,01790,neighborhood
177781,2032,Karlık,01790,neighborhood
177783,2032,Kaşobası,01790,neighborhood
166,2032,Kemalpaşa,01340,neighborhood
177785,2032,Kepeztepe,01790,neighborhood
177787,2032,Kılbaş,01790,neighborhood
177789,2032,Kılıçlı,01790,neighborhood
177791,2032,Kızılkaş,01790,neighborhood
177807,2032,Kösefakılı,01790,neighborhood
234,2032,Küçükbaklalı,01790,neighborhood
177793,2032,Maltepe,01790,neighborhood
158,2032,Mehmet Akif Ersoy,01250,neighborhood
177795,2032,Menekşe,01790,neighborhood
240,2032,Müminli,01790,neighborhood
177797,2032,Mustafalar,01790,neighborhood
169,2032,Orhangazi,01250,neighborhood
100309,2032,Osmangazi,01790,neighborhood
135,2032,Remzi Oğuz Arık,01250,neighborhood
171,2032,Şahintepe,01250,neighborhood
177799,2032,Sarıçam,01790,neighborhood
170,2032,Sofudede,01460,neighborhood
245,2032,Suluca,01790,neighborhood
177801,2032,Turunçlu,01790,neighborhood
177821,2032,Ünlüce,01790,neighborhood
177803,2032,Yağızlar,01790,neighborhood
177823,2032,Yarımca,01790,neighborhood
173,2032,Yavuz Sultan Selim,01250,neighborhood
167,2032,Yeni,01340,neighborhood
177825,2032,Yeniyayla,01790,neighborhood
172,2032,Yeşiltepe,01250,neighborhood
159,2032,Yıldırım Beyazıt,01250,neighborhood
241,2032,Yürekli,01790,neighborhood
72,1104,2000 Evler,01200,neighborhood
1,1104,Ahmet Remzi Yüreğir,01130,neighborhood
2,1104,Akkapı,01040,neighborhood
3,1104,Alidede,01020,neighborhood
4,1104,Aydınlar,01190,neighborhood
5,1104,Bahçelievler,01355,neighborhood
100,1104,Bahçeşehir,01200,neighborhood
6,1104,Barbaros,01030,neighborhood
7,1104,Barış,01190,neighborhood
9,1104,Beşocak,01020,neighborhood
10,1104,Bey,01030,neighborhood
73,1104,Büyükçıldırım,01355,neighborhood
74,1104,Büyükdikili,01355,neighborhood
75,1104,Camuzcu,01355,neighborhood
109,1104,Çaputçu,01355,neighborhood
12,1104,Cemalpaşa,01120,neighborhood
13,1104,Çınarlı,01060,neighborhood
14,1104,Dağlıoğlu,01040,neighborhood
15,1104,Demetevler,01180,neighborhood
16,1104,Denizli,01130,neighborhood
108,1104,Dervişler,01355,neighborhood
111,1104,Dörtağaç,01355,neighborhood
17,1104,Döşeme,01060,neighborhood
18,1104,Dumlupınar,01070,neighborhood
19,1104,Emek,01080,neighborhood
20,1104,Fatih,01160,neighborhood
21,1104,Fevzipaşa,01190,neighborhood
22,1104,Gazipaşa,01140,neighborhood
80,1104,Gökçeler,01355,neighborhood
81,1104,Gölbaşı,01355,neighborhood
23,1104,Gülbahçesi,01050,neighborhood
24,1104,Gülpınar,01070,neighborhood
25,1104,Gürselpaşa,01200,neighborhood
103,1104,Hadırlı,01365,neighborhood
27,1104,Hanedan,01060,neighborhood
28,1104,Havuzlubahçe,01030,neighborhood
29,1104,Hurmalı,01060,neighborhood
31,1104,Hürriyet,01030,neighborhood
32,1104,İsmetpaşa,01180,neighborhood
33,1104,İstiklal,01060,neighborhood
82,1104,Karakuyu,01355,neighborhood
34,1104,Karasoku,01010,neighborhood
104,1104,Karayusuflu,01355,neighborhood
115,1104,Kavaklı,01430,neighborhood
35,1104,Kayalıbağ,01010,neighborhood
106,1104,Kayışlı,01355,neighborhood
36,1104,Kocavezir,01060,neighborhood
110,1104,Köylüoğlu,01355,neighborhood
86,1104,Koyuncu,01355,neighborhood
113,1104,Koza,01430,neighborhood
90,1104,Küçükçıldırım,01355,neighborhood
114,1104,Küçükdikili,01430,neighborhood
37,1104,Kurtuluş,01130,neighborhood
38,1104,Kuruköprü,01060,neighborhood
89,1104,Kuyumcular,01355,neighborhood
116,1104,Mekan,01430,neighborhood
40,1104,Mestanzade,01020,neighborhood
41,1104,Meydan,01070,neighborhood
42,1104,Mıdık,01030,neighborhood
43,1104,Mirzaçelebi,01070,neighborhood
44,1104,Mithatpaşa,01130,neighborhood
112,1104,Mürseloğlu,01355,neighborhood
45,1104,Namık Kemal,01140,neighborhood
46,1104,Narlıca,01180,neighborhood
47,1104,Onur,01100,neighborhood
48,1104,Ova,01080,neighborhood
49,1104,Pınar,01160,neighborhood
50,1104,Reşatbey,01120,neighborhood
51,1104,Sakarya,01130,neighborhood
